#{"t_start": 1775959733.6788962, "env_id": "None"}
r,l,t
-7712.543959,76,69.234418
-10290.322519,88,69.252246
-7806.757811,90,69.269364
-8679.243462,94,69.287121
-8095.327492,92,69.304363
-6698.305011,82,69.319701
-9511.824228,91,69.336761
-10401.50917,98,69.356881
-8537.545501,87,69.373436
-8851.905587,86,69.389703
-7046.805405,70,69.403138
-6111.787769,77,69.418287
-8008.753234,81,69.434363
-9663.439933,98,69.454597
-13280.413596,107,69.475327
-10163.23133,91,69.492523
-9442.340915,98,69.510889
-10887.733489,93,69.528707
-8912.211132,86,69.545158
-5526.147078,63,69.558233
-8387.497517,80,70.009635
-5685.838616,56,70.020706
-8073.294315,83,70.036712
-7154.082704,66,70.04938
-9251.978191,89,70.066649
-8249.966002,77,70.082975
-8363.123302,86,70.09965
-6339.837518,76,70.114127
-6396.291781,63,70.126249
-9716.839184,100,70.145319
-7713.954451,92,70.162798
-8162.089682,90,70.180788
-8393.794792,87,70.197979
-9919.945648,90,70.214948
-8350.96849,91,70.232195
-10531.296939,92,70.250119
-7135.314411,76,70.264672
-5380.589342,77,70.279174
-9482.269774,84,70.296236
-9560.848842,92,70.313951
-9072.169084,82,70.329514
-10484.270549,99,70.348335
-7069.851715,81,70.363815
-11810.86953,97,70.382262
-9833.869544,95,70.401532
-7948.604484,72,70.415464
-8284.966249,79,70.430387
-7028.240733,75,70.444488
-8015.131494,76,70.459224
-8552.336643,85,70.475485
-12024.937922,102,70.494945
-8805.047093,85,70.512364
-10014.797469,93,70.530158
-6186.486582,75,70.544478
-8769.329419,90,70.562187
-9925.55738,88,70.579312
-7812.603074,82,70.59496
-6804.722762,72,70.609678
-9643.473507,89,70.627026
-7643.442956,86,70.643538
-10795.2178,107,70.664076
-6702.903677,76,70.678595
-8773.70681,94,70.696633
-7511.107293,86,70.713854
-8979.510211,78,70.728996
-10088.097557,99,70.747994
-8184.083054,79,70.763161
-10412.72416,92,70.780792
-7048.353662,59,71.229882
-6926.052472,79,71.247374
-7485.090079,88,71.264166
-8412.792233,84,71.28002
-10521.459112,100,71.299283
-9504.030922,102,71.318469
-9192.804112,91,71.335644
-10379.550416,103,71.356667
-7497.259469,78,71.371975
-8736.274842,95,71.390372
-11267.450243,92,71.408096
-5088.173765,56,71.419162
-12296.953435,114,71.440669
-7005.384233,71,71.455261
-8143.859681,90,71.472605
-11614.112734,105,71.49233
-7534.839171,89,71.50946
-6035.826715,73,71.523337
-9577.881711,92,71.540753
-9243.567504,88,71.55846
-7646.203415,80,71.573792
-9087.541917,92,71.591165
-7336.90845,84,71.607043
-12158.50642,112,71.628203
-6278.686516,71,71.641633
-10978.854764,98,71.661269
-8463.188794,90,71.678456
-6377.635365,63,71.690478
-7291.108646,69,71.703534
-6900.735776,72,71.717249
-10357.166566,92,71.734675
-9954.778929,84,71.750531
-8155.052418,90,71.768598
-10270.894837,91,71.786096
-9847.851773,87,71.803243
-9055.936559,95,71.821555
-9213.186885,92,71.839199
-6308.478915,63,71.851234
-10932.54965,100,71.87114
-12332.247202,96,71.889395
-8247.176591,86,71.906038
-9610.076657,94,71.923955
-5806.039522,64,71.936242
-7419.399471,81,71.95184
-8288.71527,80,71.967533
-9099.536239,74,71.983097
-9149.046962,90,72.000694
-8185.49728,76,72.015362
-7416.504658,76,72.459213
-7717.758383,93,72.477052
-8903.858689,90,72.494192
-8570.90364,92,72.513401
-8908.570233,80,72.528834
-7988.409443,86,72.545512
-11607.088384,102,72.56496
-8740.116467,92,72.582469
-7217.413462,76,72.597007
-8833.198354,91,72.61551
-7244.425319,76,72.630008
-7044.218721,80,72.645186
-8699.115342,90,72.662205
-7908.21712,71,72.675601
-8135.862651,84,72.691768
-7786.47211,82,72.707325
-9425.562685,92,72.725615
-4925.216216,54,72.736019
-6952.968666,85,72.752167
-8019.273103,79,72.767186
-6477.307901,75,72.781319
-8324.3877,81,72.797426
-8594.761373,98,72.817636
-6150.016389,78,72.832923
-9403.54453,93,72.850579
-8261.611266,76,72.864908
-7543.25529,76,72.879302
-10483.686272,103,72.898839
-11447.723232,102,72.918302
-11351.809995,98,72.938127
-9786.998665,95,72.956369
-8783.966155,89,72.973359
-8818.719963,91,72.990709
-10096.080372,104,73.010445
-9166.278917,80,73.026314
-6418.168131,73,73.040559
-9469.903602,85,73.057838
-6549.843641,66,73.070823
-9836.765561,90,73.088717
-8268.125851,91,73.106455
-8781.28145,86,73.123222
-9447.628466,95,73.142263
-7085.359802,83,73.158421
-8131.837874,89,73.175609
-7530.597316,86,73.192051
-8218.394219,88,73.209005
-7852.438246,81,73.224549
-7775.941412,85,73.241967
-9657.234868,88,73.677675
-6876.823644,84,73.694286
-9035.302531,90,73.711984
-11145.552188,109,73.733156
-9107.242438,92,73.750812
-5571.928494,59,73.762165
-8917.12903,93,73.781118
-10336.425612,94,73.799455
-7136.801089,79,73.814726
-13271.932383,99,73.834019
-7437.804367,73,73.847876
-8563.529982,88,73.864392
-7039.458278,72,73.878938
-9385.797621,98,73.897649
-9744.589796,96,73.91589
-9038.101394,102,73.935308
-8522.011004,91,73.952609
-10036.369345,86,73.969096
-7699.939734,92,73.98743
-6128.115229,75,74.001822
-8120.264283,82,74.017367
-8300.611288,95,74.035401
-9124.409773,93,74.053026
-11538.331575,102,74.072726
-8193.968497,88,74.090775
-9201.461646,85,74.107591
-8572.36017,93,74.125766
-6700.00134,68,74.139908
-9119.418424,89,74.157751
-10310.804396,92,74.175606
-9792.921181,98,74.196155
-7934.085188,81,74.211751
-8146.682584,88,74.228459
-10254.576644,96,74.247783
-7529.932224,86,74.264326
-6337.328352,78,74.279171
-7356.313434,75,74.294601
-7122.813325,82,74.31052
-8095.260068,79,74.325455
-9009.816723,85,74.341568
-7408.875326,73,74.355587
-8238.863872,90,74.372656
-6903.270445,79,74.387561
-8593.02231,96,74.406934
-7168.314887,79,74.422192
-6235.049285,68,74.435305
-7857.040656,76,74.449817
-11232.980189,100,74.894653
-8868.228792,88,74.911562
-8739.99915,93,74.930314
-8823.407849,91,74.948093
-10070.308835,94,74.966221
-8711.686434,86,74.982674
-7180.376656,69,74.995906
-7221.95632,72,75.009491
-7556.610171,88,75.026306
-8675.448938,90,75.044965
-7901.058435,89,75.062864
-7135.110179,83,75.078837
-9533.353488,90,75.122037
-7395.882362,88,75.140965
-6512.758858,75,75.155811
-8767.24901,93,75.173669
-11862.116622,105,75.193914
-7212.968857,83,75.210298
-7468.733073,80,75.225832
-8610.409973,82,75.242892
-7384.53876,69,75.256584
-5681.048179,67,75.269513
-8274.674593,83,75.2858
-7435.472378,83,75.30204
-9987.970717,91,75.319866
-8502.86128,80,75.335574
-6966.228797,80,75.351865
-8166.621478,78,75.366986
-8744.087336,100,75.385721
-7487.027941,86,75.40195
-7256.935734,81,75.417387
-11794.936656,100,75.436166
-9255.189854,97,75.45509
-8092.574729,90,75.472725
-9842.332044,86,75.488965
-11827.902948,98,75.507555
-8449.778879,83,75.523627
-7530.900582,88,75.540656
-10162.910626,85,75.557024
-8947.671642,82,75.573977
-8740.48551,93,75.592041
-8191.395205,94,75.610168
-6073.24236,69,75.623436
-9590.406289,91,75.640991
-9966.057302,98,75.659791
-7315.477638,84,75.67692
-10162.219737,94,75.694762
-7784.902238,85,75.710912
-7736.410915,80,76.156054
-10303.593431,108,76.177037
-8073.38086,94,76.195667
-7330.645044,84,76.212051
-9264.233522,107,76.232731
-7667.220953,85,76.249484
-7736.655822,87,76.266453
-8230.051855,86,76.28269
-8121.702697,92,76.300702
-7269.452423,79,76.31621
-7596.02217,80,76.331544
-10080.165675,98,76.350274
-10672.4764,102,76.36971
-9445.094277,100,76.388377
-6408.444616,76,76.403712
-8515.998318,98,76.422965
-7431.457086,87,76.43988
-10467.049741,103,76.459429
-6854.242804,80,76.474772
-8616.47102,98,76.493213
-9152.149041,98,76.51264
-8294.645212,86,76.529391
-7357.685962,74,76.543353
-7248.871436,91,76.560508
-8224.756248,86,76.577217
-7554.284285,79,76.592238
-9533.474033,96,76.610332
-10374.864047,98,76.630263
-9008.47547,85,76.646475
-6725.616487,72,76.660283
-9313.035696,99,76.678929
-7168.548975,73,76.692985
-7951.796557,86,76.709215
-6038.188348,68,76.722964
-9278.075318,94,76.741339
-9626.745429,94,76.759281
-8976.203992,86,76.775845
-7649.533002,84,76.79193
-10106.306531,99,76.811556
-6767.067226,73,76.826589
-8517.19043,96,76.845376
-9159.53267,90,76.86251
-7610.483068,96,76.880638
-7147.576881,82,76.896069
-9058.387991,90,76.924898
-7352.055387,68,76.940114
-6774.702361,81,77.377645
-8523.199215,95,77.396142
-8739.280726,87,77.412932
-8728.13299,85,77.428965
-9078.985601,98,77.447499
-6020.818513,61,77.460138
-8765.091932,93,77.478217
-8298.541673,95,77.49673
-7119.022769,74,77.510837
-13446.68514,109,77.532008
-6442.286474,64,77.544309
-10358.738539,97,77.571779
-6940.401909,81,77.592056
-9329.367981,97,77.610998
-8050.578486,79,77.626358
-9123.458029,100,77.645534
-10953.985263,98,77.664287
-6995.651451,85,77.681635
-10035.648146,99,77.700668
-8072.247674,85,77.716828
-9428.591454,100,77.73602
-8763.318206,94,77.753804
-8564.785555,92,77.771102
-9938.223875,92,77.789592
-7974.597685,78,77.805269
-8631.814048,85,77.821583
-8621.477161,96,77.839794
-8546.89459,85,77.85587
-8394.630348,84,77.871794
-8826.140337,80,77.887779
-8793.631894,84,77.903972
-9044.951195,96,77.922238
-10231.948305,100,77.941041
-6984.783269,74,77.955118
-9573.263242,96,77.973222
-11870.148484,104,77.993739
-10038.850585,95,78.012325
-10886.042318,103,78.031988
-8368.399556,93,78.049751
-10017.26188,96,78.068226
-8305.157293,89,78.085293
-8044.466466,85,78.102691
-7276.111766,73,78.116723
-11723.128385,106,78.136883
-9245.851508,90,78.153813
-9390.79612,92,78.17135
-11176.847155,103,78.60858
-9619.283766,103,78.629669
-7941.605001,82,78.645214
-6540.712819,76,78.660684
-8757.39206,96,78.680014
-9551.164724,92,78.698072
-7698.783222,86,78.715171
-8194.739249,87,78.733563
-9808.158965,90,78.750897
-6968.351208,76,78.765411
-8318.040286,90,78.782552
-8855.760509,86,78.799068
-6731.257539,83,78.815187
-9914.224364,91,78.833547
-8611.979693,90,78.851191
-10037.788045,96,78.869605
-7890.072674,89,78.886749
-9187.781408,87,78.903361
-7952.069639,93,78.921249
-7153.282196,86,78.938544
-8666.875008,88,78.95564
-7112.032964,71,78.969133
-8692.001935,86,78.985448
-8290.63239,84,79.001566
-6640.354771,72,79.015414
-8531.732243,93,79.033132
-6621.99436,78,79.049722
-8740.119736,85,79.066691
-10245.926722,99,79.08595
-8943.582857,96,79.104089
-9120.453934,93,79.121556
-8148.874018,90,79.13861
-5951.247343,60,79.150924
-6237.968607,78,79.167969
-10297.597196,99,79.188342
-8949.743668,93,79.206281
-8947.235748,95,79.225155
-10505.380541,96,79.243857
-7046.079342,82,79.260909
-10485.636731,101,79.280846
-10410.432086,104,79.301117
-5616.8279,72,79.314751
-11632.68906,106,79.334653
-10349.341438,101,79.354096
-9551.530495,97,79.373889
-9870.667305,104,79.832235
-11138.794279,106,79.853515
-6463.469111,73,79.867448
-8537.13389,90,79.884418
-7528.785799,87,79.902574
-7740.670758,82,79.918072
-10136.325912,100,79.936866
-10121.828003,101,79.955945
-7504.380851,78,79.970573
-7445.782233,86,79.986777
-10562.877849,104,80.007766
-6624.689863,76,80.022427
-8946.755831,90,80.039332
-9910.294221,100,80.058613
-11145.121387,104,80.078566
-7842.053143,94,80.097262
-9637.497976,101,80.117031
-5491.579721,68,80.130153
-8918.132735,96,80.148418
-8786.289513,94,80.166488
-8717.724518,92,80.184107
-9484.384992,84,80.200218
-8659.934082,92,80.218747
-9639.906647,100,80.237996
-10583.511764,97,80.257497
-7871.761149,89,80.274734
-8620.239121,80,80.28996
-8744.720543,93,80.308333
-6390.535091,74,80.322906
-8763.622092,86,80.339341
-6913.07953,75,80.353522
-6974.61581,71,80.367053
-8025.673468,84,80.383003
-7269.784153,82,80.398356
-6412.159084,69,80.411339
-9233.86616,101,80.431778
-9046.23857,91,80.449111
-7441.912932,94,80.467068
-7387.285847,75,80.481425
-9059.378588,94,80.499283
-6938.795678,79,80.514426
-8692.827345,91,80.534365
-10235.108856,82,80.549762
-9845.359301,98,80.568047
-6406.657519,76,80.582355
-9910.57312,103,80.60198
-7691.875889,86,80.618372
-6787.547909,79,81.064854
-10236.042094,103,81.084803
-8074.09007,94,81.10391
-7587.246814,93,81.121757
-7000.884594,79,81.136983
-6633.736988,72,81.151622
-7195.808453,81,81.16753
-7597.430574,79,81.182687
-6084.335071,72,81.196406
-9933.391795,99,81.215365
-7029.146215,84,81.231674
-6486.980416,77,81.247085
-9576.467426,108,81.269086
-9892.699616,102,81.288656
-9222.020062,88,81.305394
-6317.902973,72,81.319169
-7970.352971,89,81.336096
-6218.846553,76,81.350516
-10759.487493,104,81.371319
-8137.25651,84,81.387647
-8239.550677,82,81.403429
-12114.459751,114,81.425156
-7844.037146,95,81.443254
-6912.670664,84,81.459274
-10582.432343,102,81.479712
-8759.8561,84,81.495734
-10312.596873,102,81.515169
-6776.349961,86,81.531765
-7294.929507,89,81.549974
-9753.048905,100,81.571717
-10856.495746,108,81.59279
-6978.09203,76,81.607255
-7850.220025,87,81.623687
-7771.775446,85,81.64003
-8932.178173,96,81.65979
-8526.129213,86,81.677642
-8750.93268,92,81.69663
-7110.98287,65,81.70922
-11388.120271,104,81.728767
-7650.92022,83,81.744786
-8438.071265,86,81.761244
-6716.013257,80,81.776461
-8018.900387,86,81.79417
-6268.755024,73,81.808786
-9646.74791,87,81.825765
-6959.425746,74,81.840073
-8457.702865,88,82.296605
-6840.932694,78,82.312717
-7511.224799,86,82.329799
-8393.921804,83,82.345958
-7280.841974,87,82.362663
-7647.411189,88,82.379398
-8749.123761,91,82.396632
-8824.251932,85,82.413718
-7964.339551,83,82.42992
-8140.012462,89,82.44695
-8433.807207,84,82.462853
-8934.352225,88,82.47985
-8866.631562,88,82.496668
-7387.801166,81,82.512179
-8146.892492,88,82.530123
-8712.886129,90,82.547395
-9081.663384,99,82.566291
-8590.266358,93,82.583844
-6450.22128,83,82.599538
-9568.354057,98,82.61806
-6454.54112,78,82.63397
-6708.51759,79,82.649178
-7325.302942,87,82.665601
-8088.067053,88,82.68227
-8644.597671,83,82.698183
-5655.785596,62,82.709871
-10700.854879,98,82.72831
-8768.906445,96,82.747841
-8716.734154,101,82.76695
-7052.725112,96,82.785009
-12685.640105,111,82.806654
-5858.002769,68,82.819885
-7995.950348,90,82.837881
-6956.360999,81,82.853435
-10140.989233,102,82.872983
-7347.632881,87,82.889386
-10207.079641,92,82.907174
-10937.54447,102,82.926746
-7557.668304,87,82.944163
-9761.443327,104,82.964068
-9288.330807,92,82.981649
-7461.854419,80,82.996725
-9123.307242,92,83.014204
-7513.118528,85,83.030273
-7486.112785,80,83.045326
-8233.653029,93,83.064934
-8797.546642,88,83.081891
-9547.402587,102,83.532517
-9674.201765,104,83.552535
-7433.376196,84,83.569575
-12257.946976,114,83.592107
-8495.806754,86,83.608509
-8468.448678,89,83.625545
-11185.962229,112,83.646998
-9212.421271,92,83.664692
-10162.353534,95,83.684476
-8124.424738,84,83.700512
-8538.25425,88,83.717483
-7214.59322,80,83.732443
-6541.550569,75,83.746581
-8481.255621,97,83.765212
-8826.368387,96,83.784081
-8678.459891,96,83.803053
-9202.223754,101,83.822601
-10179.069216,95,83.840863
-9434.224637,93,83.858723
-7788.185208,79,83.873793
-7611.548783,90,83.892371
-8797.872359,94,83.910615
-7530.942202,83,83.926745
-8191.824982,84,83.942948
-8180.224782,82,83.958497
-10046.731995,92,83.975664
-7537.173154,84,83.991302
-10074.209744,94,84.009817
-7614.727864,90,84.027155
-7091.99674,74,84.041044
-11030.443741,103,84.060929
-8936.21103,88,84.07807
-8634.394352,92,84.096522
-11602.127964,111,84.117925
-8034.673269,90,84.135289
-6916.954481,88,84.152176
-7951.339468,89,84.169065
-10051.960625,96,84.187532
-8455.835804,100,84.209842
-8741.800414,83,84.226204
-9816.776467,102,84.246804
-6482.223927,83,84.263443
-6801.260914,61,84.275527
-9076.099674,82,84.291595
-9720.169969,98,84.311908
-8130.596907,92,84.76201
-8186.514647,81,84.777991
-5468.094106,61,84.789757
-10126.999264,96,84.809423
-10070.208626,92,84.827377
-7630.297433,79,84.843627
-11667.145758,101,84.862954
-10167.023059,105,84.883338
-6513.130738,79,84.89858
-7389.557612,80,84.913559
-7469.446775,74,84.927784
-8451.397555,92,84.946562
-8755.71982,100,84.96527
-5966.749051,72,84.978727
-7818.23109,88,84.995108
-8826.203977,97,85.013538
-9478.461261,95,85.031365
-8946.521709,92,85.050104
-7586.584084,84,85.066921
-9664.022709,106,85.087304
-12166.135123,102,85.107196
-7782.760423,82,85.122845
-9596.057538,90,85.139818
-8668.816025,89,85.157875
-9058.989657,100,85.177056
-7748.405645,82,85.192517
-7300.993076,87,85.209257
-5491.581801,69,85.222497
-9454.132654,92,85.240105
-9361.746206,92,85.259104
-6785.038091,84,85.276187
-6260.8329,71,85.290028
-6156.474949,75,85.304366
-9841.440295,101,85.323416
-10297.440678,105,85.343072
-8656.079678,105,85.36405
-7812.169826,93,85.382278
-9164.395094,97,85.401509
-7310.007213,88,85.418881
-10471.606689,104,85.43889
-9730.007282,96,85.457074
-6008.396442,77,85.472623
-9270.027799,101,85.492545
-6170.998235,81,85.508271
-8285.025021,96,85.526763
-8814.056252,96,85.964779
-9942.184862,96,85.983105
-7804.946403,90,86.001234
-8871.593329,84,86.017594
-9351.701038,98,86.036514
-7456.662607,84,86.052698
-9738.416669,96,86.071177
-8145.184314,74,86.085832
-9133.049679,93,86.104871
-7021.454203,79,86.12024
-9170.166352,104,86.13997
-8818.248661,95,86.157909
-8666.081343,83,86.173566
-10719.627906,102,86.192673
-8716.940471,91,86.21104
-8327.244116,92,86.22902
-10450.18754,110,86.250651
-7550.656133,98,86.269826
-9366.009231,97,86.288795
-6640.457902,84,86.30485
-7108.936691,86,86.32209
-10420.703321,103,86.341709
-12003.873467,94,86.359587
-11301.976737,93,86.377347
-9621.312051,104,86.397095
-8591.023169,97,86.416408
-9289.815531,94,86.43438
-9829.100836,94,86.452189
-7581.269028,85,86.468343
-9024.066532,93,86.486172
-6738.638796,79,86.501766
-8576.908478,96,86.521456
-8120.191634,93,86.540037
-9023.946019,95,86.558501
-9000.70189,99,86.577501
-10764.282269,102,86.596874
-8001.659128,86,86.613028
-6799.063762,81,86.629078
-7522.9305,82,86.644899
-7722.058825,89,86.662163
