#{"t_start": 1775967785.2824872, "env_id": "None"}
r,l,t
-37.204557,53,91.448406
-65.857529,76,91.460916
-33.12428,68,91.472184
-36.321404,58,91.481751
-22.520845,30,91.486709
-58.070773,53,91.496304
-77.493628,68,91.507857
-54.535114,79,91.520971
-41.160064,69,91.532438
-117.528171,119,91.552117
-24.731518,31,91.557671
-75.33829,62,91.568494
-68.892779,78,91.582105
-82.664392,85,91.596979
-32.965731,40,91.605057
-38.779124,41,91.884537
-45.034649,60,91.894715
-48.358779,82,91.908338
-42.385367,44,91.915605
-52.963401,89,91.931891
-68.946167,81,91.945294
-29.279128,42,91.952189
-50.393729,80,91.965434
-55.277333,67,91.976487
-31.540893,26,91.981076
-31.978985,49,91.989453
-128.329615,96,92.005686
-40.744225,65,92.016582
-43.152914,49,92.025689
-43.276666,39,92.032637
-58.074301,58,92.042441
-37.714401,33,92.048343
-34.458002,44,92.055636
-73.986197,84,92.069395
-48.638248,64,92.079876
-51.620947,53,92.089155
-34.476425,73,92.101197
-53.563075,89,92.115977
-53.268721,82,92.130524
-33.904474,71,92.14251
-25.400557,48,92.150742
-34.347688,35,92.156564
-79.551096,77,92.169332
-44.158909,50,92.177571
-80.093432,71,92.189316
-43.275837,36,92.195242
-68.186657,75,92.207497
-54.684601,84,92.221314
-129.238637,100,92.239019
-34.857967,77,92.252014
-78.422695,100,92.268802
-40.016907,45,92.276347
-25.266994,30,92.281471
-42.585081,54,92.290768
-38.183515,57,92.300197
-51.781728,53,92.308822
-134.015357,113,92.327154
-61.607403,63,92.338605
-35.409433,76,92.351681
-48.835113,53,92.360357
-57.514335,82,92.373754
-103.146733,90,92.388709
-50.00491,84,92.402586
-97.633091,101,92.419636
-43.191698,50,92.428318
-52.550177,87,92.444003
-46.545461,53,92.453289
-51.258259,88,92.468174
-27.657686,55,92.477354
-74.791257,98,92.493401
-44.431978,51,92.502022
-130.252992,94,92.517721
-34.469496,65,92.52842
-82.47364,91,92.543115
-55.344159,61,92.554509
-46.97597,46,92.56241
-37.212373,32,92.568477
-38.932653,47,92.849385
-49.421926,68,92.86059
-24.550758,27,92.866323
-51.345366,54,92.875782
-39.997326,43,92.883083
-38.993325,47,92.89074
-57.186019,56,92.899873
-58.709994,57,92.9092
-25.173385,20,92.912468
-36.720502,45,92.920079
-32.754184,37,92.926214
-36.133646,35,92.93197
-107.92753,138,92.954614
-39.543384,65,92.965224
-82.507188,114,92.985863
-37.510159,71,92.997968
-54.893216,64,93.0087
-77.511709,76,93.021442
-47.988349,40,93.028095
-59.5528,82,93.041783
-39.696172,44,93.049133
-49.318848,62,93.059454
-91.771049,96,93.075379
-42.895063,44,93.084121
-26.602792,39,93.090822
-63.564477,75,93.103627
-46.083908,43,93.110914
-46.665817,92,93.126263
-34.147242,54,93.135291
-112.426365,128,93.156347
-37.98504,61,93.166587
-58.926962,75,93.179014
-61.591437,64,93.190761
-72.297454,68,93.202367
-49.79133,62,93.21272
-94.403255,113,93.231552
-23.938359,23,93.235435
-53.364914,56,93.244883
-33.77873,40,93.2516
-49.233013,74,93.263897
-31.398906,50,93.272196
-60.74632,62,93.282538
-78.232371,95,93.299532
-39.541884,40,93.306305
-87.4126,114,93.325388
-78.826653,104,93.342679
-31.453248,48,93.350756
-50.159645,90,93.365584
-110.603263,124,93.386056
-44.316624,44,93.394309
-30.982219,39,93.401038
-43.281074,46,93.408773
-66.693307,92,93.424227
-44.119848,70,93.435922
-36.683981,58,93.44564
-47.748997,51,93.453918
-25.82814,62,93.463987
-36.388942,36,93.469837
-25.752046,26,93.474062
-42.558423,58,93.48337
-64.82225,91,93.499099
-62.320726,64,93.509849
-51.799925,49,93.518234
-73.462503,68,93.52966
-36.656537,30,93.534727
-139.843487,100,93.856883
-64.758308,72,93.869063
-33.991028,35,93.875059
-23.980378,39,93.881663
-45.062854,50,93.890032
-37.161864,40,93.896717
-47.006948,53,93.905638
-42.283241,65,93.916613
-34.789177,30,93.92269
-23.036164,26,93.927361
-68.181392,53,93.936629
-55.228732,81,93.949993
-61.13249,66,93.960786
-37.205082,52,93.969607
-81.47161,65,93.980612
-46.284598,53,93.989264
-26.508972,26,93.993549
-40.285834,35,93.999273
-38.829468,50,94.007516
-32.624152,45,94.015027
-64.160392,95,94.031881
-33.076004,55,94.041309
-39.596056,39,94.048017
-68.034246,51,94.05638
-47.811002,66,94.067183
-100.251948,88,94.081527
-33.358045,34,94.08711
-46.942951,68,94.098477
-75.539005,97,94.114801
-90.621816,111,94.134133
-30.068086,51,94.142857
-41.877366,33,94.14858
-110.92242,98,94.164765
-24.891007,31,94.169864
-33.642348,36,94.175774
-54.200742,68,94.186935
-33.772546,51,94.195577
-65.044977,61,94.205796
-27.471834,19,94.209
-49.681866,64,94.219562
-39.556055,61,94.229602
-35.840703,36,94.235435
-28.069415,50,94.244673
-26.668034,47,94.252649
-37.341388,43,94.259722
-114.598082,99,94.275863
-36.907569,54,94.284951
-58.59315,64,94.295648
-31.502187,31,94.300918
-53.46289,83,94.314607
-35.89932,70,94.326224
-47.499086,75,94.338461
-29.146458,41,94.345951
-54.203776,39,94.352538
-57.56535,51,94.361011
-118.322077,114,94.379545
-24.437745,27,94.384114
-56.975449,67,94.395078
-31.607081,39,94.401743
-77.50024,137,94.424386
-72.092632,63,94.434677
-37.281452,43,94.441789
-91.69299,90,94.457632
-111.914239,147,94.481695
-34.772903,37,94.487892
-96.767745,72,94.499789
-28.42937,43,94.50699
-20.776121,23,94.510864
-61.866211,60,94.520721
-57.982953,72,94.823382
-83.755298,78,94.836594
-74.389621,102,94.853465
-61.169222,93,94.869676
-73.594869,70,94.882068
-71.633159,80,94.895771
-54.372506,46,94.903307
-91.622474,155,94.927947
-44.647288,40,94.934435
-46.034357,74,94.94627
-52.101375,73,94.958047
-74.859608,82,94.971205
-88.660239,87,94.98655
-30.189688,45,94.993869
-38.035896,42,95.001024
-35.374968,48,95.009014
-55.480424,82,95.022961
-85.045276,95,95.038641
-72.52009,82,95.052188
-29.946855,40,95.058907
-61.239284,61,95.068877
-55.269047,75,95.081899
-93.043271,83,95.096311
-52.738342,68,95.107674
-24.376781,35,95.113592
-49.338234,64,95.12424
-65.540311,73,95.136328
-31.479801,42,95.143591
-48.485992,67,95.15492
-48.031283,74,95.167277
-47.364747,59,95.177193
-33.015417,71,95.189645
-84.91919,97,95.205947
-37.584032,78,95.218765
-38.275685,45,95.226271
-48.167091,65,95.237019
-26.323011,27,95.241469
-31.90029,61,95.251428
-42.35069,49,95.259486
-59.991918,74,95.274521
-48.177515,49,95.282853
-129.40909,161,95.310579
-43.574103,42,95.317739
-30.44605,39,95.324252
-32.382071,58,95.333976
-67.072789,125,95.354478
-40.536756,47,95.36237
-85.860899,66,95.373352
-30.666959,35,95.37902
-26.420364,42,95.385863
-66.770135,59,95.395371
-80.148679,88,95.410825
-35.725916,78,95.424002
-43.88301,50,95.432541
-31.350851,44,95.439804
-77.701707,107,95.457186
-78.777229,109,95.474838
-54.766975,75,95.486989
-59.580442,95,95.502343
-26.902817,47,95.788725
-34.123489,39,95.795536
-40.48225,73,95.80834
-68.761075,64,95.820411
-27.130077,27,95.825087
-93.630569,71,95.83718
-81.536305,68,95.848711
-34.775885,51,95.857268
-55.849123,104,95.874259
-31.373912,35,95.88006
-30.643672,46,95.887592
-35.95969,51,95.895963
-32.947907,49,95.903974
-64.580233,102,95.920461
-49.442389,45,95.928711
-107.645092,92,95.944704
-39.948807,45,95.952529
-53.783159,43,95.959742
-21.89105,38,95.966066
-29.337058,45,95.973537
-38.211139,35,95.979312
-73.895562,94,95.994966
-70.558894,99,96.011352
-38.269902,73,96.02329
-52.658066,106,96.041725
-69.911949,92,96.057337
-57.109196,67,96.068624
-52.619566,81,96.08214
-56.882639,52,96.090792
-43.535047,67,96.102085
-25.610094,35,96.107966
-28.706084,36,96.114096
-36.468057,45,96.121583
-58.447237,67,96.132758
-76.19068,79,96.146937
-27.939767,33,96.152451
-53.471071,69,96.163849
-23.055706,33,96.169358
-39.343894,51,96.17779
-48.164356,62,96.188006
-40.49518,35,96.193787
-33.178665,41,96.200502
-79.878798,83,96.213931
-57.12853,61,96.223971
-27.884083,55,96.232922
-37.101051,64,96.244159
-25.517523,30,96.249214
-52.764708,48,96.257268
-152.403173,91,96.272333
-40.349533,45,96.279849
-60.136129,64,96.29057
-38.394004,85,96.304767
-41.558167,87,96.319203
-49.40874,60,96.329304
-83.776075,92,96.344507
-119.907924,97,96.361554
-39.624245,33,96.367149
-26.264304,24,96.371141
-42.311653,52,96.379736
-79.324349,114,96.397914
-63.509525,59,96.407534
-88.052299,116,96.426558
-80.859758,103,96.443346
-87.765554,86,96.457977
-78.218373,75,96.47087
-52.07129,58,96.758806
-47.590279,78,96.773066
-33.69638,29,96.778382
-63.010472,82,96.792271
-75.340454,102,96.810141
-55.797971,65,96.821137
-46.674512,73,96.833107
-36.524162,67,96.844157
-32.317377,56,96.853421
-91.699899,116,96.872346
-70.542911,58,96.883264
-44.431025,106,96.901261
-34.272874,53,96.910189
-27.388139,30,96.915509
-132.466276,125,96.937004
-61.52704,54,96.946542
-64.60283,64,96.95733
-41.241457,50,96.96589
-74.386115,94,96.983077
-87.436733,97,97.000337
-56.701744,62,97.010998
-47.154082,61,97.021292
-30.03182,33,97.026945
-58.161572,67,97.0381
-35.744284,40,97.044773
-27.907837,37,97.050932
-49.670284,58,97.060528
-38.877146,62,97.071197
-36.19574,51,97.080051
-67.452034,75,97.093831
-33.901816,71,97.105757
-96.8421,155,97.131587
-63.771143,62,97.142025
-32.676899,55,97.151063
-47.578207,48,97.158919
-99.353243,79,97.171775
-42.461385,31,97.176941
-38.125465,39,97.183636
-52.89894,67,97.195791
-68.877551,57,97.205607
-49.229745,51,97.214164
-30.756842,45,97.22168
-66.202236,80,97.234762
-31.284763,42,97.24169
-61.001589,64,97.252099
-31.924458,59,97.261659
-57.988121,82,97.275272
-61.171672,71,97.286924
-66.223874,63,97.298146
-71.09817,74,97.310385
-78.212935,115,97.329808
-72.27984,84,97.343866
-29.750926,49,97.352116
-75.959196,121,97.371688
-49.895475,55,97.380567
-37.15503,52,97.389019
-69.351659,83,97.403438
-65.446738,75,97.416212
-36.943127,64,97.427044
-53.155605,41,97.433931
-71.838642,81,97.448025
-62.127657,64,97.7352
-33.289025,70,97.747274
-43.154931,65,97.758063
-52.268384,94,97.773507
-55.600764,71,97.785262
-51.480299,69,97.796562
-79.733713,84,97.810631
-28.826137,35,97.816427
-29.027494,39,97.822807
-51.760985,52,97.832283
-44.646578,44,97.839797
-36.048419,38,97.846129
-76.314775,112,97.865196
-74.420729,90,97.880014
-41.492926,64,97.890605
-75.304578,108,97.908345
-30.760417,38,97.914617
-35.691423,48,97.922501
-121.486433,86,97.937842
-77.309447,70,97.94965
-46.819226,34,97.955403
-31.034871,33,97.961062
-36.331344,38,97.96737
-30.565524,24,97.971394
-60.655581,56,97.980634
-74.243472,95,97.996432
-46.836144,60,98.006338
-67.072225,75,98.019083
-30.115241,58,98.029074
-60.570585,72,98.042827
-72.244682,77,98.056231
-56.642626,68,98.06792
-126.510747,110,98.086225
-31.464829,71,98.097905
-82.297185,86,98.111937
-111.309995,106,98.129841
-46.795952,105,98.148043
-21.949833,36,98.154365
-73.960287,77,98.167042
-43.343079,61,98.177087
-26.670236,39,98.183512
-66.983314,71,98.19518
-103.571011,100,98.211802
-56.464965,53,98.220504
-91.521917,96,98.236196
-30.085085,66,98.247142
-36.322903,53,98.256954
-100.926229,113,98.275593
-29.09609,31,98.281066
-53.585921,60,98.291299
-45.768722,56,98.300752
-41.591329,51,98.309325
-41.546516,47,98.317219
-107.338704,118,98.336578
-47.030644,44,98.343779
-29.500481,28,98.348464
-72.044965,120,98.369382
-81.644917,90,98.384106
-28.768117,38,98.390379
-33.616415,41,98.397073
-36.616425,56,98.406201
-37.511536,43,98.413387
-31.571907,47,98.696722
-33.648028,50,98.70508
-77.918444,89,98.719724
-101.848093,84,98.733901
-115.486592,105,98.751329
-65.741394,82,98.764863
-82.482815,124,98.786656
-46.834714,51,98.795187
-52.254098,66,98.806075
-58.945678,77,98.818882
-104.67725,124,98.839283
-46.228235,70,98.850788
-53.618945,77,98.863596
-59.506459,101,98.881987
-41.1549,76,98.894859
-33.333857,21,98.898532
-57.13042,52,98.90713
-31.32663,28,98.911793
-99.473146,101,98.92834
-94.631686,63,98.938835
-79.42707,66,98.949791
-82.119354,73,98.961814
-53.680833,63,98.97214
-93.305702,119,98.992697
-97.95656,92,99.00794
-106.383099,108,99.025559
-20.897044,18,99.028562
-53.100297,52,99.037237
-85.457086,85,99.051161
-82.558135,84,99.064967
-56.762137,58,99.074532
-44.424832,66,99.086412
-86.282756,112,99.105235
-93.376545,93,99.120671
-47.178529,49,99.12887
-90.187497,81,99.142655
-71.059785,63,99.153459
-41.879783,76,99.166295
-46.758831,72,99.178378
-73.187516,71,99.191292
-106.882134,68,99.203084
-29.27287,54,99.21216
-42.074561,72,99.223991
-33.932243,61,99.234119
-63.350612,69,99.245522
-66.32346,62,99.255856
-51.637207,57,99.265291
-64.465661,63,99.275774
-57.61762,58,99.285412
-43.109547,61,99.29656
-49.611829,73,99.308997
-42.694584,54,99.31818
-122.031396,99,99.33444
-38.169359,67,99.345277
-48.123023,67,99.356153
-36.991586,46,99.363705
-38.449917,72,99.375524
-44.282298,58,99.66787
-46.713518,67,99.679124
-29.374381,47,99.687064
-70.730354,73,99.69932
-62.45367,68,99.710535
-22.751046,38,99.718129
-67.864974,84,99.732525
-95.484759,83,99.746156
-29.692398,28,99.751086
-34.526852,45,99.758823
-58.799504,78,99.771964
-95.844175,112,99.790614
-55.805678,69,99.802203
-86.527662,86,99.816401
-48.176314,64,99.828317
-53.003091,40,99.835224
-69.188636,66,99.84609
-26.032127,31,99.851398
-27.635098,34,99.857088
-75.157568,76,99.869624
-50.816646,66,99.88058
-77.183757,85,99.894749
-69.301324,62,99.90512
-31.044618,43,99.912307
-47.171454,55,99.921486
-94.097133,99,99.939065
-39.682052,59,99.949049
-41.886785,94,99.964348
-38.217959,41,99.97108
-104.08449,127,99.991841
-45.112136,37,99.998059
-56.62057,83,100.011742
-42.315015,54,100.020705
-68.094536,104,100.038757
-48.269162,53,100.047617
-55.779508,50,100.055849
-53.385856,60,100.06568
-26.776486,69,100.07706
-39.126466,74,100.089257
-55.053794,67,100.10035
-34.56055,29,100.105187
-58.486022,86,100.119308
-29.028598,38,100.125599
-58.402108,81,100.139866
-116.464193,152,100.166146
-74.141637,60,100.176093
-22.8761,45,100.183444
-53.341072,65,100.19414
-106.692774,93,100.20983
-73.081135,73,100.222062
-26.950016,57,100.231362
-144.022082,110,100.250429
-20.883087,23,100.254382
-109.301979,96,100.270622
-78.024631,79,100.283641
-37.134781,47,100.291438
-51.341932,67,100.302749
-33.531195,33,100.308275
-68.506653,75,100.320837
-58.230443,83,100.334771
-73.424003,70,100.346349
-87.255609,84,100.638865
-33.058984,45,100.646807
-55.408782,85,100.661404
-48.431238,60,100.672917
-44.593088,43,100.680554
-96.999596,83,100.694403
-87.768752,78,100.707625
-60.906389,65,100.718636
-78.850764,66,100.729846
-33.717066,55,100.739039
-60.463809,66,100.750139
-30.098102,39,100.756562
-58.196938,71,100.767982
-48.790648,46,100.776826
-60.782186,67,100.788185
-64.952914,89,100.80294
-126.458186,110,100.821004
-35.98728,50,100.829183
-35.916779,42,100.836102
-27.823958,39,100.84261
-57.158142,61,100.852637
-29.671822,54,100.861786
-56.825249,62,100.872231
-102.436574,118,100.892983
-36.313476,43,100.90041
-29.998587,55,100.909546
-87.480742,96,100.925592
-32.192217,41,100.932499
-97.070178,99,100.949033
-32.783006,52,100.95778
-50.841028,61,100.967898
-55.605155,81,100.982144
-64.801683,61,100.992668
-64.407802,90,101.007868
-74.083329,68,101.019253
-38.784358,80,101.032456
-32.976694,41,101.039158
-73.716744,67,101.049987
-82.047831,87,101.064069
-42.71484,68,101.075164
-33.823522,57,101.084583
-64.837255,108,101.103804
-33.759579,47,101.111759
-37.474917,34,101.117517
-41.88393,39,101.124077
-56.12342,83,101.137955
-31.847218,35,101.143913
-45.63157,41,101.150815
-28.887355,30,101.15567
-169.681513,153,101.18099
-66.48869,85,101.195956
-50.907168,70,101.207583
-89.791842,84,101.221296
-60.6214,97,101.237172
-115.447924,136,101.259241
-94.017301,102,101.275688
-27.167905,38,101.28195
-36.954539,35,101.287729
-100.080685,124,101.309283
-25.221588,34,101.315001
-122.635445,119,101.627542
-112.547634,94,101.644081
-70.792502,67,101.655842
-77.51805,101,101.673065
-38.291555,46,101.680918
-48.533758,96,101.697159
-48.91863,64,101.708001
-49.83047,55,101.718282
-30.805854,47,101.726309
-21.177741,28,101.73106
-59.108719,79,101.743952
-32.663506,54,101.752997
-98.97464,99,101.769885
-37.260681,62,101.780496
-54.874446,76,101.793529
-100.287064,81,101.80721
-56.1124,69,101.818909
-73.11823,98,101.836558
-97.94374,107,101.854522
-86.780613,98,101.870742
-77.838347,87,101.88528
-60.685708,62,101.895788
-81.995353,99,101.912455
-47.118516,52,101.921171
-82.583942,103,101.939308
-44.697313,50,101.947829
-40.812387,54,101.956756
-40.617323,58,101.966371
-36.231383,41,101.97307
-77.465252,90,101.98823
-58.404864,48,101.996286
-46.900913,94,102.0119
-81.810384,102,102.028737
-85.724403,87,102.044208
-72.009183,66,102.055129
-69.948051,93,102.070448
-46.278848,63,102.080798
-56.329239,98,102.096956
-57.780715,78,102.109695
-66.54183,79,102.122618
-37.625534,74,102.134662
-57.2977,80,102.149199
-79.621841,132,102.171038
-112.447123,119,102.190743
-36.484632,52,102.199379
-25.804196,31,102.204569
-29.234041,50,102.212779
-62.893331,82,102.226269
-37.256694,48,102.234177
-32.775061,45,102.242391
-25.551307,26,102.246687
-31.473095,37,102.25322
-45.027996,47,102.261072
-101.721765,88,102.275816
-37.201948,47,102.283728
-37.691395,39,102.290242
-92.021035,103,102.595994
-72.682424,73,102.60869
-74.918961,53,102.617774
-84.356831,100,102.634641
-28.099526,67,102.645733
-44.510428,49,102.654252
-39.799178,56,102.6644
-54.715673,68,102.676131
-48.895002,61,102.686532
-67.175495,108,102.70407
-45.210715,46,102.711588
-55.426055,85,102.726258
-33.125636,40,102.733064
-68.732558,77,102.745984
-41.141706,47,102.753905
-44.233657,64,102.764527
-66.977486,63,102.775816
-31.45039,38,102.782229
-41.248179,99,102.798514
-42.274222,42,102.805503
-48.741005,56,102.814685
-102.939431,81,102.82795
-82.576743,80,102.84096
-26.819376,65,102.851961
-37.466893,53,102.860858
-65.255712,56,102.870326
-44.769944,56,102.880589
-88.032956,90,102.895734
-49.088193,70,102.907355
-32.823507,62,102.917393
-69.163023,101,102.934069
-78.99075,88,102.94886
